id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32141569,DIA Area Townhome  [The Dragonfly],238096541,Iryna,,DIA,39.80075,-104.76769,Entire home/apt,159,2,48,2021-03-23,3.17,1,202
32158457,private loft upstairs close to Downtown,104186329,,,Northeast Park Hill,39.76782,-104.93032,Private room,35,29,116,2020-03-12,4.50,2,177
32159495,Contemporary garden level near Cherry Creek,217768211,,,Hilltop,39.72105,-104.93953,Entire home/apt,126,3,11,2021-03-21,0.78,1,359
32170491,"Gorgeous Victorian Escape (1200sqft, balcony/loft)",14165112,Christopher,,Five Points,39.75095,-104.97543,Entire home/apt,189,1,65,2021-03-27,2.59,2,41
32183093,Downtown Condo - Amenities!! Amazing Views!!!,241467961,Steve And Gretchen,,Union Station,39.75169,-104.99517,Entire home/apt,9999,30,32,2020-08-10,1.23,1,332
32184138,Cozy Denver Days,241484151,Kay,,Cory - Merrill,39.69095,-104.95673,Private room,60,29,5,2020-03-04,0.28,1,2
32188472,Deeply Sanitized Suite in a Resort-Style Home,149769211,Alfred,,Windsor,39.70077,-104.8879,Private room,70,29,50,2020-12-09,1.94,1,0
32195602,3 BR home in trendy Lohi with Private Courtyard,149840580,Scott,,Highland,39.7599,-105.01568,Entire home/apt,195,30,31,2021-01-18,1.27,1,99
32197143,The Haven house beautiful and comfy  .,240028983,Meaza,,DIA,39.81627,-104.76276,Entire home/apt,214,1,41,2020-03-04,1.62,1,4
32224141,Unique cottage in great Denver location!,731977,Teena,,Speer,39.72108,-104.98008,Entire home/apt,125,2,33,2021-03-28,1.32,1,126
32256008,Private 2 Bed  2 Bath Spacious Basement+10 min DIA,130889641,Nathan,,Gateway - Green Valley Ranch,39.78151,-104.74582,Private room,79,1,179,2021-03-30,6.91,2,260
32270408,Entire Remodeled Private Suite with King Bed,25330430,Aden,,Ruby Hill,39.68551,-105.00964,Private room,51,1,77,2021-02-28,3.01,1,126
32283544,Private home near Downtown/ RiNo/LoDo!,85012681,Kathi,,Globeville,39.77472,-104.98574,Entire home/apt,93,31,15,2020-01-30,0.60,1,56
32283802,Penn Street Condo,23166056,Suzette,,Speer,39.72498,-104.98308,Entire home/apt,90,31,47,2021-01-30,1.84,1,258
32304313,Home w/ Yard & Grill - 1 Mile to Downtown Denver!,151394248,Evolve Vacation Rental,,Five Points,39.75077,-104.97829,Entire home/apt,196,2,37,2021-03-01,1.47,16,222
32308061,"Beautiful, Clean,Safe & Quiet Walkout Basement Apt",241316649,Jerry,,Gateway - Green Valley Ranch,39.78222,-104.74895,Entire home/apt,95,2,43,2020-10-09,1.76,1,30
32312961,The b+b in the heart of Denver - Master w/ bth,17500067,Jake,,City Park West,39.74907,-104.97168,Private room,60,1,16,2019-10-16,0.72,2,0
32360723,Cozy Private Denver Home! 15 mins from Downtown!,197812679,Jennifer,,Villa Park,39.73378,-105.03561,Entire home/apt,105,3,105,2021-03-17,4.14,1,279
32378989,Paintbrush Room: GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,162,29,2,2020-08-22,0.24,8,0
32385444,The Mile High Escape in Curtis Park,243181822,,,Five Points,39.76279,-104.97609,Entire home/apt,190,29,122,2021-02-28,4.83,1,89
32403327,Executive rental in the desirable SPIRE!,243330372,Fojas,,CBD,39.74581,-104.99674,Entire home/apt,175,30,3,2020-12-12,0.25,1,294
32406783,420 Friendly 75,48954452,Jack,,Sloan Lake,39.75515,-105.05247,Entire home/apt,119,3,18,2020-03-07,0.83,6,315
32406972,Fully Loaded Denver Townhome: 1 Block to Mile High,151394248,Evolve Vacation Rental,,West Colfax,39.74523,-105.02725,Entire home/apt,266,2,23,2021-01-27,1.29,16,263
32428070,Modern Highlands Home with Rocky Mountain Views!,243563671,Sam & Perri,,Highland,39.76199,-105.0242,Entire home/apt,150,30,99,2020-12-21,4.78,1,6
32446997,Luxurious LoHi Town Home with Rooftop,9786417,Eric,,Highland,39.7622,-105.01225,Entire home/apt,185,30,44,2020-07-05,1.82,1,91
32464048,Fab Five Points Quarters,3029098,Renee And Linda,,Five Points,39.76247,-104.97491,Private room,49,15,66,2020-12-22,2.84,1,54
32464758,Brand New Town home! – Mile High Overlook,202565353,Joseph,,West Colfax,39.74516,-105.02722,Entire home/apt,418,2,57,2021-03-28,2.36,1,90
32469501,Spectacular Downtown Furnished Apartment,1664538,John,,CBD,39.74398,-104.99468,Entire home/apt,100,30,0,,,2,356
32489204,Brand New Berkeley 2bed/2bath Loft House!,2995486,David,,Berkeley,39.77102,-105.03876,Entire home/apt,186,29,7,2021-03-28,0.29,1,326
32493375,Bluebell Suite: GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,204,29,3,2021-02-14,0.15,8,281
32493523,Shooting Star Room: GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,220,29,1,2019-03-31,0.04,8,314
32493692,Forget-Me-Not Room: GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,149,29,4,2020-11-01,0.17,8,0
32494133,Goldbanner Suite:  GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,216,29,0,,,8,331
32494228,Pasque Flower Room: GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,216,29,0,,,8,330
32494333,Snowlover Balcony Room: GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,184,29,2,2019-07-23,0.09,8,311
32494511,Elk Thistle Suite: GOURMET BREAKFAST INCLUDED,26728019,,,Capitol Hill,39.73536,-104.98135,Private room,224,29,0,,,8,303
32498162,Tastefully Designed Apt In Historic Neighborhood,70563805,Hideaway Vacation Rentals,,Five Points,39.74894,-104.98247,Entire home/apt,138,2,109,2021-03-28,4.30,10,155
32503835,Urban 1BR in the Heart of Downtown Denver,1627455,Eddie,,Union Station,39.75274,-105.00594,Entire home/apt,90,30,9,2021-01-30,0.46,1,242
32516875,Charming Denver Townhouse close to Downtown!,11425635,Caitlin,,Jefferson Park,39.75459,-105.02425,Entire home/apt,119,2,18,2021-03-21,0.73,2,8
32525063,Bright and modern in Denver!,107478989,Elizabeth,,Sunnyside,39.77674,-105.02271,Entire home/apt,90,30,1,2019-11-27,0.06,1,53
32545853,Townhome,198049907,Nancy,,Indian Creek,39.69156,-104.89791,Private room,79,29,0,,,1,0
32550905,Private Residence in Berkeley,25012443,Mike,,Berkeley,39.78081,-105.03903,Entire home/apt,100,2,66,2021-03-27,2.78,1,154
32609752,Long Term Private Room for Professional 30 day min,245139493,Jt,,Virginia Village,39.68181,-104.9321,Private room,200,60,3,2020-09-01,0.18,1,90
32631589,"Quiet, Cozy, Comfy Condo near Downtown Denver!!!",7398026,Joseph,,Skyland,39.76085,-104.95035,Entire home/apt,75,29,75,2020-03-18,2.96,1,88
32634197,LOCATION! Private Vibrantly Urban Mod Main Floor,51471173,Kalen,,South Park Hill,39.7406,-104.93375,Entire home/apt,133,2,59,2021-03-24,3.15,1,214
32646105,Southwest style on the west side,8289288,Jessica,,Ruby Hill,39.68948,-105.01592,Private room,84,2,3,2020-12-31,0.19,2,58
32646553,Southwest style in an active neighborhood,8289288,Jessica,,Ruby Hill,39.68787,-105.01756,Private room,44,1,3,2021-03-04,0.22,2,0
32685486,420Friendly Cozy Room with bath,186331559,Philincia,,Kennedy,39.65817,-104.8488,Private room,80,29,10,2021-01-16,0.49,1,0
32691716,Entire COZY home + loft near Denver Airport!,70487280,Monica,,Gateway - Green Valley Ranch,39.77099,-104.73759,Entire home/apt,109,2,25,2020-11-27,1.00,1,0
32739257,"Heart-Of-City Corporate Housing, Month-Month Leasing Special",246189000,Aprel,,East Colfax,39.74046,-104.90253,Entire home/apt,185,1,50,2021-03-22,2.23,2,117
32748761,Spacious unit sleeps 8,34848589,Joseph,,Five Points,39.75222,-104.98485,Entire home/apt,85,30,24,2021-01-08,0.96,1,226
32812933,*Clean* Home Base for Denver Exploration!,5338178,Tyler,,Lincoln Park,39.72883,-105.00174,Entire home/apt,85,2,168,2021-03-12,7.30,1,0
32813943,Live the good life at this beautiful garden apt.,218640603,Cecilia,,Speer,39.71743,-104.98485,Entire home/apt,77,29,31,2020-02-16,1.25,1,27
32861375,Choose from 6 Outdoor Patios at an Airy Modern Townhome,247220085,Brian,,Sunnyside,39.77195,-105.00626,Entire home/apt,400,2,7,2020-10-06,0.29,1,0
32919592,Beautiful Bungalow Half Duplex LoHi/Sunnyside area,61433067,Tolo,,Sunnyside,39.77164,-105.00312,Entire home/apt,77,1,110,2021-03-29,5.51,1,289
32958628,Charming Urban Oasis,64368491,Rachel,,Baker,39.71876,-104.99497,Entire home/apt,108,30,55,2020-02-15,2.35,1,180
32961930,The Heartbeat of Denver (2019-BFN-0001652),24304574,Teena & Hector,,Capitol Hill,39.73599,-104.9812,Entire home/apt,79,60,36,2019-08-28,1.45,1,141
32966685,Private bedroom in Denver’s hippest neighborhood.,59086933,Curtis,,Highland,39.75638,-105.01125,Private room,52,1,184,2021-03-16,9.20,1,72
32982805,Comfy Two Bedroom Suite in Berkeley!,344098286,,,Berkeley,39.77787,-105.05091,Entire home/apt,77,3,91,2021-03-29,3.70,1,305
33076734,Experience Denver in a Galaxy Far Far Away....,48635292,Carissa,,Sunnyside,39.77107,-105.01735,Entire home/apt,141,1,102,2021-03-29,4.14,1,259
33078057,Gorgeous house and comfortable for guests.,242283964,Teshome,,Gateway - Green Valley Ranch,39.79267,-104.79824,Private room,75,3,16,2021-03-01,1.43,2,174
33092434,Quiet Home Office Extended Stay Studio Apartment,203341,Joseph,,Highland,39.76057,-105.01817,Entire home/apt,60,30,5,2020-12-01,0.58,3,0
33096851,Cute Spot in the ❤️  of Denver! Free Parking!,249102926,Nicole,,Speer,39.71692,-104.97829,Entire home/apt,91,30,44,2021-02-28,1.83,1,269
33134111,Denver Art Cube House,9663742,Van,,Cheesman Park,39.73847,-104.96861,Entire home/apt,890,2,13,2021-03-01,0.54,1,346
33159311,"New Furniture 2-bed 2-bath, mountain view downtown",152171563,,,Lincoln Park,39.73645,-104.99829,Entire home/apt,169,1,86,2020-12-24,3.62,1,0
33223515,Industrial Loft with Modern Amenities,76254142,Allie,,Globeville,39.77175,-104.98151,Entire home/apt,145,29,48,2021-02-27,1.95,1,205
33249809,Slofax Studio - Cozy Modern Studio in Sloan’s Lake,1857717,Rex,,West Colfax,39.74091,-105.0282,Entire home/apt,135,2,41,2021-01-03,2.40,3,169
33251421,Cozier in Cap Hill,88984888,Jason,,Capitol Hill,39.72807,-104.97396,Entire home/apt,110,3,55,2021-03-04,2.28,1,6
33254257,Historic Baker Townhome,71336607,,,Baker,39.71513,-104.99072,Entire home/apt,98,1,220,2021-03-25,9.02,1,149
33293323,SPACIOUS PRIVATE HOME LOADED W/ ALL ESSENTIALS,236236502,Don,,Gateway - Green Valley Ranch,39.79533,-104.77667,Entire home/apt,157,5,13,2021-03-17,0.54,1,235
33297021,"Clean, Spacious and Conveniently Located",250784506,Carlos,,Hampden South,39.63986,-104.88586,Private room,40,29,21,2021-02-01,0.91,3,89
33307276,Lovely Finished Basement in Popular Platt Park,250873663,Mary,,Platt Park,39.69556,-104.98373,Private room,85,2,21,2019-12-29,0.90,1,319
33310623,paradise,2822362,Susie,,Hampden South,39.63554,-104.88638,Entire home/apt,350,30,0,,,2,88
33320394,"Super Cool Townhouse! Near Downtown, Food, & Fun!",30972487,Sabrina,,Cole,39.76537,-104.97314,Entire home/apt,192,1,114,2021-02-28,4.72,12,347
33341740,SANITIZED! - Epic 4BE/4.5BA TH w/C-Air + 420hottub,9691307,Gretchen & Jim,,Five Points,39.75305,-104.98551,Entire home/apt,995,1,36,2020-12-11,1.52,11,208
33365595,Comfy Guest Suite Just Blocks from City Park!,12852053,Radhika,,City Park West,39.74881,-104.96239,Entire home/apt,112,3,124,2021-03-28,5.15,2,81
33366300,Clean and Comfy Suite in Sloan's Lake/Highlands,51180812,Jana,,Sloan Lake,39.75503,-105.0257,Entire home/apt,61,3,104,2021-03-21,4.37,1,311
33367593,2 BR in Congress Park *Close to Downtown,16579406,Daniel,,Congress Park,39.73625,-104.94586,Entire home/apt,199,2,31,2020-10-25,1.36,2,253
33370007,Modern Cosmopolitan Home Near Lake & City Fun,50552352,Nathan,,Sloan Lake,39.75246,-105.03642,Entire home/apt,378,3,22,2021-03-28,0.93,1,12
33373336,Private & Convenient Denver City Central location,248904337,Lulu,,Stapleton,39.75031,-104.88781,Private room,35,30,11,2020-12-07,0.46,1,88
33452584,DOWNTOWN DENVER | 92 WALKSCORE,9834932,John,,North Capitol Hill,39.7431,-104.97949,Entire home/apt,300,29,8,2020-03-08,0.35,6,0
33453689,NEW LISTING!! Denver Private Whole Home Escape!,249680508,Chris And Jen,,Gateway - Green Valley Ranch,39.79242,-104.77868,Entire home/apt,218,30,2,2020-11-30,0.19,1,75
33471776,Alameda Suites Apartment,179727810,Courtney,,Washington Park West,39.71058,-104.97592,Private room,210,29,1,2019-04-13,0.04,1,0
33530848,Entire Spacious and Charming Condo next to DIA,138419789,Yeni,,DIA,39.80145,-104.76794,Entire home/apt,115,29,22,2020-03-15,0.97,1,0
33557673,"Moontime Manor - private, chic, clean, pets-yes!",106947890,Daniel,,North Park Hill,39.75791,-104.93968,Entire home/apt,115,1,221,2021-03-23,9.76,1,37
33563052,Private guest suite in mission-style Denver duplex,602040,Jill,,South Park Hill,39.74036,-104.93169,Entire home/apt,90,2,22,2021-03-27,2.39,1,61
33582543,"Modern, Stylish Home Near RiNo w/ Hot Tub!",215404581,Chloe,,Whittier,39.75567,-104.97174,Entire home/apt,410,29,117,2021-03-07,5.04,1,211
33585895,Sonder *Monthly Discounts* 2BR Near Natural Grocers,219524979,Sonder (Denver),,North Capitol Hill,39.74058,-104.98014,Entire home/apt,260,2,65,2021-03-19,2.78,20,0
33586588,Sonder *Weekly Discounts* 1BR at The Essex,219524979,Sonder (Denver),,North Capitol Hill,39.74216,-104.97847,Entire home/apt,193,2,38,2021-03-21,1.59,20,318
33586595,Sonder *Monthly Discounts* 1BR in Uptown,219524979,Sonder (Denver),,North Capitol Hill,39.74216,-104.97987,Entire home/apt,193,2,74,2021-03-21,3.22,20,333
33587396,Sonder *Monthly Discounts* 2BR Near Civic Center Park,219524979,Sonder (Denver),,North Capitol Hill,39.74092,-104.97827,Entire home/apt,212,2,53,2021-03-24,2.27,20,279
33587660,Sonder *Weekly Discounts* 2BR Near Civic Center Park,219524979,Sonder (Denver),,North Capitol Hill,39.74248,-104.97969,Entire home/apt,207,2,47,2021-03-21,2.00,20,329
33587661,Sonder *Weekly Discounts* 2BR Near Natural Grocers,219524979,Sonder (Denver),,North Capitol Hill,39.74046,-104.97951,Entire home/apt,200,2,13,2020-12-20,0.55,20,326
33605746,Stylish & Comfy · Hip Area · Walk to Everything!,183568154,Jesse,,Capitol Hill,39.73026,-104.97544,Entire home/apt,109,30,108,2021-01-02,4.60,1,29
33614607,Artisan Victorian | Close to Light Rail | 30+ Day,253312600,Mike + Sandy,,Sunnyside,39.77299,-104.99983,Entire home/apt,106,30,51,2021-02-28,2.11,1,0
33626314,"Budget Private Room, with Keyed Lock at Downtown.",10456666,Sukumar,,West Colfax,39.73798,-105.02897,Private room,29,29,23,2020-10-29,0.96,1,59
33657270,Art Studio Carriage House - Highlands Urban Oasis,94544920,Tonia,,Highland,39.76831,-105.01828,Entire home/apt,135,2,29,2021-02-18,1.23,1,114
33664011,"Brand New Spacious 4bd 4ba, Game Room, Deck, Patio",86087745,Rick,,Skyland,39.7563,-104.95113,Entire home/apt,302,4,50,2021-03-19,2.12,1,92
33666820,The Garden at Alamo-Placita,18065556,Peter And Anne,,Speer,39.72332,-104.97659,Entire home/apt,112,2,13,2021-03-21,1.51,1,100
33667262,High-rise luxury condo in Downtown Denver,25519738,Karen,,Union Station,39.75579,-105.0042,Entire home/apt,135,30,6,2021-03-06,0.56,1,68
33704620,Spacious Private Bdrm & Bath 15 min from DIA,12804331,Matt,,Gateway - Green Valley Ranch,39.79101,-104.77808,Private room,60,1,113,2021-03-08,4.78,1,152
33774528,Beautiful house in West Wash Park with hot tub,2197816,Thomas,,Speer,39.71313,-104.98359,Entire home/apt,219,3,4,2019-10-06,0.19,1,89
33775018,"Charming Harvard Gulch Park Home, park steps away!",200596239,Kristen,,Rosedale,39.67161,-104.97449,Entire home/apt,110,2,52,2021-03-22,2.36,1,152
33801661,Guest House w/ BR Loft-walkable to DT & City Park,778127,Ryan & Cynthia,,Five Points,39.74927,-104.97507,Entire home/apt,99,28,14,2020-12-14,0.63,1,169
33808241,Artist Retreat - SunFlower Room close to Downtown,112945886,Thaddeus,,Speer,39.71898,-104.98483,Private room,55,1,45,2021-03-23,1.93,2,73
33832772,Charming Guest Suite Close to Downtown!,109057233,,,Sloan Lake,39.75599,-105.02582,Entire home/apt,121,3,136,2021-02-25,5.74,1,324
33836656,Modern Minimalist Denver Home,65100323,Jorge,,Mar Lee,39.68957,-105.053,Entire home/apt,145,30,49,2021-03-15,2.07,1,237
33850681,Charming 1914  Bungalow,76982262,Tammy,,Country Club,39.7237,-104.97017,Private room,99,1,12,2020-10-09,0.51,1,320
33855179,Historic LeNeve Foster Carriage House,123946444,Kathleen,,City Park West,39.74737,-104.97159,Entire home/apt,80,29,9,2021-01-03,0.47,1,78
33872296,Brand new house. Live like with your family.,255776797,Seifu,,Gateway - Green Valley Ranch,39.79289,-104.77607,Private room,100,365,105,2020-03-01,4.39,3,365
33880242,Private Space in the Highlands,5822956,Cassie,,Highland,39.76742,-105.02398,Entire home/apt,86,2,35,2021-03-21,1.49,1,24
33881639,"City Park Den w/ Reading Nook, in City Park, RINO",10978806,Lori And Jarred,,Whittier,39.75635,-104.96059,Entire home/apt,79,1,18,2021-03-10,0.88,2,59
33896007,Beautiful Observatory Park / DU Area Home (3 beds),197586941,Matt & Alyson,,University Park,39.67788,-104.94595,Entire home/apt,200,180,19,2020-12-29,0.89,1,149
33907546,Private suite with sun room(s) in bright house,7343682,Josh,,Chaffee Park,39.7842,-105.0155,Entire home/apt,47,1,113,2021-03-23,5.11,1,84
33940833,"Basement suite near RINO, Mission Ballroom & I-70",31715791,Scott,,Cole,39.767,-104.9636,Entire home/apt,53,1,194,2021-03-24,8.28,1,35
33962024,Not your typical Victorian.  It's modern inside.,359889962,,,City Park West,39.74356,-104.9728,Entire home/apt,624,3,33,2021-01-31,1.42,2,149
33962911,Newly Constructed Downtown Carriage House,125224431,Vivi,,North Capitol Hill,39.74421,-104.97651,Entire home/apt,122,1,144,2021-03-16,6.07,1,282
33992995,Denver's Modern Luxe Studio,6526458,Anita,,Hale,39.73008,-104.93022,Entire home/apt,56,30,8,2020-12-23,0.34,2,1
34017701,"Jefferson Park Charmer
9 blks to Broncos stadium",92005586,Robert,,Jefferson Park,39.75792,-105.02248,Entire home/apt,275,29,44,2020-07-12,1.88,1,146
34019010,Valverde Vacation home,113886802,Mary,,Valverde,39.71492,-105.0224,Entire home/apt,80,1,79,2020-12-16,3.43,1,124
34067851,Unique 3rd floor of 1890s Boho Home-RiNo- 420: ),36403245,Kathryn,,Five Points,39.75447,-104.98108,Private room,121,1,91,2021-03-07,3.99,3,306
34084860,Condo in the Heart of Downtown Denver with Parking,49501042,Justin,,CBD,39.74472,-104.98824,Entire home/apt,70,31,5,2020-11-02,0.43,2,70
34085909,WEEKEND GETAWAY Modern & Calming CHECK AMENITIES!,13868914,Kim,,City Park West,39.74964,-104.97186,Private room,74,1,6,2020-07-11,0.30,2,57
34114564,Private Room & Bathroom City View!,53317377,Antonio,,Gateway - Green Valley Ranch,39.7967,-104.7557,Private room,45,29,76,2020-10-29,3.29,1,93
34147762,Stylish 2BR Suite in Adorable Neighborhood near DU,21738634,Anna,,Rosedale,39.67641,-104.97641,Entire home/apt,76,3,118,2021-03-23,5.13,1,359
34151881,Urban Oasis in the Heart Of Denver,257668522,Luis & Chris,,Capitol Hill,39.73705,-104.97627,Private room,67,2,92,2021-03-26,4.12,1,142
34170647,Luxurious Home Just Blocks from Mile High Stadium!,203565064,Marcus,,Jefferson Park,39.74936,-105.02385,Entire home/apt,836,3,13,2021-02-28,0.72,1,340
34185431,Your Home Away From Home Private Bed/Bath Room,172551342,Sarah,,East Colfax,39.74031,-104.88972,Private room,47,1,57,2021-03-19,2.44,1,365
34204214,South Denver Lake Home w/Large Yard & Hammock,151394248,Evolve Vacation Rental,,Harvey Park,39.67033,-105.05089,Entire home/apt,185,3,22,2021-03-01,0.95,16,316
34205254,Private and stylish apartment in Highlands,21789987,Scott,,Sunnyside,39.77236,-105.01113,Entire home/apt,70,2,7,2021-03-28,0.31,1,14
34252983,Gorgeously Updated Guest Suite Getaway!,37839084,Naiely,,Elyria Swansea,39.77643,-104.95349,Entire home/apt,591,3,96,2021-03-22,4.18,1,0
34255886,Beautiful & Spacious Lower Level Guest Suite!,258657047,Amy,,Harvey Park South,39.66705,-105.04369,Entire home/apt,73,3,96,2021-03-28,4.16,1,5
34283811,Urban Getaway close to Downtown Denver and LOHI,258836821,Mitzi,,Chaffee Park,39.78499,-105.01975,Entire home/apt,127,29,83,2021-02-26,3.57,1,167
34306107,Renovated Suite 5 min from RiNo/Downtown!,229095817,Loftium,,Clayton,39.76321,-104.95332,Entire home/apt,101,3,113,2021-02-26,4.90,1,0
